material_id,pretty_formula
mp-777297,K5H(CN2)2
mp-7083,LaSi
mp-10961,La5Si3
mp-2062,LaSi2
mp-1464,Nd5Ge3
mp-172,Nd5Ge4
mp-663,NdGe
mp-2015,Nd3Ge5
mp-1077933,GdCu2
mp-510404,GdSe
mp-614455,GdCu
mp-636253,GdCu5
mp-9687,K2PAu
mp-14624,K5P2Au
mp-1077209,TmCu2
mp-985,TmCu
mp-2822,TmSe
mp-30600,TmCu5
mp-19879,PPd3
mp-7505,K2P2Pd
mp-1618,PPd6
mp-2627,DyAs
mp-1472,ZrB2
mp-677,SrCd2
mp-2585,Sr5Sb3
mp-30496,SrCd
mp-542484,Sr5Cd3
mp-20995,Eu4As3
mp-20587,EuS
mp-1106024,Eu5As3
mp-9068,K2NaAlP2
mp-8683,K5As2Au
mp-9666,K2NaGaP2
mp-15417,K2GaP2
mp-9703,K2LiGaAs2
mp-708,LaAs
mp-1213387,Dy3C4
mp-1212812,Dy4C5
mp-12574,Dy2C
mp-510557,CsN3
mp-1222413,LiB3
mp-27275,Li3BO3
mp-1001835,LiB
mp-557632,K2LiBO3
mp-28395,B6P
mp-558628,KLi2BO3
mp-9664,K3BP2
mp-2315,NaB15
mp-262,Na3B20
mp-30975,Na3BO3
mp-8263,KNa2BO3
mp-7664,Na6ZnO4
mp-984,BN
mp-1019888,KNa2BN2
mp-28630,Na3BN2
mp-1105092,Eu3P4
mp-20300,EuP
mp-1079679,K2CdSn
mp-1184119,CuPd3
mp-1018029,CuPd
mp-580357,Cu3Pd
mp-600561,LiRh
mp-1001787,LiRh3
mp-614603,CsI
mp-1080443,YCu
mp-1534,YS
mp-2698,YCu2
mp-1006888,KYS2
mp-2797,YCu5
mp-13392,NdCu
mp-11852,NdCu2
mp-1140,NdCu5
mp-978275,MgB7
mp-365,MgB4
mp-1265,MgO
mp-763,MgB2
mp-12171,K6MgO4
mp-1191101,KMgBO3
mp-755802,K2MgO2
mp-30841,UPd3
mp-8300,Ba4As2O
mp-752658,Y2SeO2
mp-571461,K4ZnAs2
mp-541682,K3AlAs2
mp-5525,KAlO2
mp-9157,K3AlO3
mp-1195556,K5Y2Si4O13F
mp-3637,YOF
mp-2538,Y5Si3
mp-28726,KYF4
mp-9972,YSi
mp-17077,K2YF5
mp-13230,K3YF6
mp-554546,Eu2SiO4
mp-1186271,NaMg149
mp-1185635,Mg149Tl
mp-20831,Gd4Sb3
mp-510403,GdSb
mp-570606,Pr4Ge3
mp-511,PrGe
mp-867190,Pr4Ge7
mp-24726,TiH2
mp-1191288,Eu2Ta2O7
mp-8957,Na5TaO5
mp-1205574,Cs2KScF6
mp-1193534,YBe13
mp-1103990,EuC6
mp-216,Sc2O3
mp-8188,KScO2
mp-1222310,Lu2C
mp-1203767,Lu3C4
mp-17904,Nd2TiO5
mp-1211538,KNdTiO4
mp-13971,Nd2SeO2
mp-1453,NdSe
mp-1225044,Er2C
mp-1203719,Er3C4
mp-965,TbB2
mp-568225,TbB4
mp-1211631,K3Tb(BO3)2
mp-7233,La2SeO2
mp-13972,Sm2SeO2
mp-11283,ZrBe5
mp-30445,ZrBe13
mp-2544,Zr2Be17
mp-1014265,Zr2N
mp-1352,ZrN
mp-277,Zr3N4
mp-31205,Zr3Fe
mp-1190681,ZrFe2
mp-582924,Zr6Fe23
mp-13155,Hf2Ag
mp-13156,HfAg
mp-21289,TiZn3
mp-1014229,Ti2Zn
mp-1014230,TiZn
mp-1211956,K2Na4ZnSn2
mp-13973,Gd2SeO2
mp-1220316,NbW
mp-32635,Sr3P2
mp-8298,Sr4P2O
mp-242,SrB6
mp-9702,Sr3BPO3
mp-7931,SrP
mp-16432,Sr3(BO3)2
mp-554346,KSr4(BO3)3
mp-1241,BaAg2
mp-1000,BaTe
mp-11840,BaAg
mp-1814,BaAg5
mp-12612,Ba3Ag2
mp-2593,AlNi3
mp-622209,Al3Ni
mp-1057,Al3Ni2
mp-16515,Al4Ni3
mp-1487,AlNi
mp-16514,Al3Ni5
mp-683,Pr2C3
mp-16839,Na3WN3
mp-1030950,K15W7N19
mp-1223632,KNa2WN3
mp-29585,K4CdAs2
mp-19096,Ba2VO4
mp-18892,KBaVO4
mp-1223953,K5BaNbAs4
mp-24720,PuH2
mp-1185586,Mg149Be
mp-855,MgBe13
mp-2605,CaO
mp-1672,CaS
mp-13236,Ho5Si3
mp-12899,HoSi
mp-569851,Ho10Si17
mp-16596,K3HoSi2O7
mp-1189863,Tm5Si3
mp-1066975,TmSi
mp-16598,K3TmSi2O7
mp-865782,Yb3SiO
mp-2823,NdP
mp-16847,K3Na2SnP3
mp-578604,NaCrO2
mp-568153,Al22Mo5
mp-2733,Al8Mo3
mp-259,AlMo3
mp-1213824,Ce4Ge3
mp-2563,CeSe
mp-1200696,Ce5Ge4
mp-1213848,Ce4Ge7
mp-21511,K2NaInP2
mp-1898,CeSi2
mp-570175,Ce5Si3
mp-21115,CeSi
mp-1196829,Ce5Si4
mp-18337,Be3N2
mp-24355,KBe(H2N)3
mp-5380,Ca4P2O
mp-532160,Ca14MnP11
mp-1345,CaP
mp-20422,KMnP
mp-1849,Mn2P
mp-15684,K2CuAs
mp-14623,K5CuAs2
mp-27569,Na14Mn2O9
mp-559242,KNaMnO2
mp-18793,LiCrO2
mp-18350,V3P
mp-684675,V12P7
mp-1192783,V4P3
mp-20541,V2P
mp-10004,Mo3P
mp-219,MoP
mp-510522,Zr5Sn3
mp-543001,Zr5Sn4
mp-8789,Ca4As2O
mp-10047,Ca5As3
mp-1194887,Ca4As3
mp-1190736,Ca8Al3
mp-2741,CaF2
mp-2404,CaAl2
mp-5926,KCaF3
mp-19830,ErN
mp-5477,Na5NbO5
mp-8470,NaPrO2
mp-27247,Na3NbO4
mp-558317,KNaPrNbO5
mp-3744,NaNbO2
mp-19340,LiVO2
mp-1029347,KPtN
mp-9488,SmOF
mp-1025489,SmSi
mp-1106373,Sm5Si3
mp-17697,KSmF4
mp-17434,K2SmF5
mp-1195475,K3SmSi2O7
mp-567412,Y5Sn3
mp-1199133,Y11Sn10
mp-1207022,K(PRu)2
mp-1102043,LaOs2
mp-744,HoP
mp-6058,K2NaScF6
mp-14266,Cu15Si4
mp-1199934,Ti3As
mp-1201836,Ti5As3
mp-2599,NdN
mp-343,PrN
mp-567290,LaN
mp-5088,NaGdO2
mp-13170,KNaGdNbO5
mp-680381,K2Na2Gd4Nb2O13
mp-505002,Sc5As3
mp-24237,ScH2
mp-2052,ScAs
mp-1188926,Sc3As2
mp-988,Si3N4
mp-1029584,KSi5N7
mp-1212001,K3Si6H6N11
mp-1029418,KSi2N3
mp-7806,Cr3P
mp-21048,CrP
mp-24119,Ca2HN
mp-23713,CaH2
mp-2686,Ca2N
mp-844,Ca3N2
mp-720856,KCa(H2N)3
mp-644307,Ca(H2N)2
mp-34932,CaHN
mp-778,Fe2P
mp-1206409,K(FeP)2
mp-1934,LiZn
mp-975799,LiZn3
mp-755586,NaLaO2
mp-861868,KNaLaTaO5
mp-31415,La3TaO7
mp-677445,Y4SiS3
mp-17751,Y5Ge3
mp-17381,Y3Ge4
mp-13360,Y5Ge4
mp-9069,K2NaAlAs2
mp-27191,Zr9S2
mp-193,Zr2Cu
mp-1197374,Zr2S
mp-1216441,Zr14Cu51
mp-1188077,Zr7Cu10
mp-1039148,CaMg
mp-2432,CaMg2
mp-1184449,CaMg149
mp-9546,Yb2C3
mp-1103975,YbC6
mp-555617,Ce10Si8O3
mp-2088,CeAl2
mp-567305,CeAl3
mp-1206597,CeAlSi
mp-1213865,Ce3Al11
mp-1228030,Ba4Bi2O
mp-1078191,Ba2TeO
mp-1187909,Yb3P
mp-2390,YbP
mp-10942,KNaLaNbO5
mp-554034,KLa2NbO6
mp-1205067,KNa4FeO4
mp-560924,K2NaFeO3
mp-6988,FeN
mp-1804,Fe3N
mp-866641,K2Na(H2N)3
mp-28383,KNaS
mp-23850,NaH2N
mp-505040,Cs2K4Fe2O5
mp-769173,PrOF
mp-1192490,K5Pr4Si4O16F
mp-1223421,KPr9(Si3O13)2
mp-24239,K(BH)6
mp-37722,KBH4
mp-11719,K4ZnP2
mp-695998,K2ZnH4
mp-1095642,Eu2Ge
mp-972422,U3Ge
mp-20712,EuGe
mp-1188934,Eu5Ge3
mp-1188076,ThMg149
mp-316,MnV
mp-28731,V6C5
mp-20648,V2C
mp-864984,MnV3
mp-542830,Mn23C6
mp-21256,Mn7C3
mp-1196869,Ba3Al2O6
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-4202,BaAl2O4
mp-1029,BaF2
mp-954,BaB6
mp-8204,LiAlB14
mp-530274,Al23B50
mp-15960,Li5AlO4
mp-1903,BaAl4
mp-567701,Ba21Al40
mp-570400,Ba7Al10
mp-2631,Ba4Al5
mp-210,BaLi4
mp-3427,LiAlO2
mp-557268,KLi4AlO4
mp-11649,Ca3SiO
mp-2517,Ca2Si
mp-956,U3Si
mp-2800,USi3
mp-1563,CaSi
mp-793,Ca5Si3
mp-4481,Ca2SiO4
mp-1202514,K4Ca(SiO3)3
mp-567415,Nd2B5
mp-1632,NdB4
mp-1929,NdB6
mp-1195894,K9Li3Nd3(BO3)7
mp-1211700,K3Nd(BO3)2
mp-22204,Co2P
mp-1206349,K(CoP)2
mp-477,SmGa2
mp-1195872,Sm3Ga2
mp-6245,K5Nb4O12F
mp-754027,NaSmO2
mp-861957,KNaSmTaO5
mp-1198935,K2Na2Sm4Ta2O13
mp-23715,BaH2
mp-2091,V3B2
mp-9973,VB
mp-1206441,V5B6
mp-569270,V3B4
mp-9208,V2B3
mp-1491,VB2
mp-1200960,K2Na2Sm4Nb2O13
mp-556438,KNaSmNbO5
mp-8128,NaNdO2
mp-1201519,K2Na2Nd4Nb2O13
mp-558212,KNaNdNbO5
mp-558128,KNd2NbO6
mp-1038,MgCu2
mp-2481,Mg2Cu
mp-18510,Sr2SiO4
mp-981,SrF2
mp-2661,SrSi
mp-1727,SrSi2
mp-30949,Sr3SiO
mp-1106,Sr2Si
mp-746,Sr5Si3
mp-1203391,K4Sr(SiO3)3
mp-560767,KNaTiO3
mp-1217052,Ti6P2O
mp-14726,Na4TiO4
mp-12614,Ca2Cu
mp-585949,CaCu
mp-1882,CaCu5
mp-4533,Na2SiO3
mp-7500,Na4SiO4
mp-17785,KNa2GaO3
mp-14428,KNa4GaO4
mp-7656,Na5GaO4
mp-27618,Na8Ga2O7
mp-568151,Ti5Ge3
mp-1198692,Ti5Ge4
mp-601371,GdSi
mp-753721,GdOF
mp-13229,K3GdF6
mp-1199486,Gd5Si4
mp-21192,GdSi2
mp-680437,K3GdSi2O7
mp-540809,Zr2Fe12P7
mp-22447,Zr3P
mp-20892,ZrFeP
mp-11345,ZrP
mp-647729,Zr14P9
mp-583740,Zr7P4
mp-7822,Sc5Si3
mp-9969,ScSi
mp-557577,K3ScSi2O7
mp-770771,SrSc2O4
mp-17695,Sc5Sn3
mp-1224869,Gd2C
mp-24092,GdH2
mp-4805,Gd2SO2
mp-1189998,Gd2C3
mp-505528,Nb3P
mp-505064,Nb2P
mp-648999,Nb5P3
mp-9339,NbP
mp-18254,Nb7P4
mp-21895,Na15Pb4
mp-1079146,Th3Si2
mp-21238,ThSi
mp-17850,K3NaTh2O6
mp-7497,ThSi2
mp-504812,Hf3P
mp-352,HfO2
mp-20672,Hf3P2
mp-9953,HfP
mp-504659,Hf2P
mp-1211649,K4HfO4
mp-974482,K4Hf5O12
mp-1201301,K2Hf2O5
mp-9712,Ba3BPO3
mp-28164,Ba4P2O
mp-6812,KBaPO4
mp-15171,K2MgSiO4
mp-1367,Mg2Si
mp-1185634,Mg149Si
mp-1185597,Mg149Ga
mp-1770,Mg5Ga2
mp-30650,Mg2Ga
mp-3536,MgAl2O4
mp-1094116,MgAl2
mp-1185596,Mg149Al
mp-2151,Mg17Al12
mp-173,MnAl6
mp-408,Mg2Ge
mp-2856,Mn4Al11
mp-771,MnAl
mp-865027,Mn3Ge
mp-351,SiNi
mp-1118,SiNi2
mp-828,SiNi3
mp-27276,Si12Ni31
mp-1190708,Al3Fe2Si
mp-570001,Al6Fe
mp-2658,AlFe
mp-867878,AlFe2Si
mp-1183162,AlFe3
mp-29110,Al2(FeSi)3
mp-871,FeSi
mp-1714,FeSi2
mp-1229054,Al53Fe17Si12
mp-2199,Fe3Si
mp-1229249,Al79(Fe13Si9)2
mp-1185642,Mg149Zn
mp-680671,Mg4Zn7
mp-978269,MgZn2
mp-6406,Na2MgSiO4
mp-1185655,Mg149Zr
mp-2049,ZrMo2
mp-1585,V3Co
mp-292,V3As
mp-542614,VCo3
mp-1185641,Mg149V
mp-1079460,Ti3Sn
mp-30875,Ti2Sn
mp-9212,NaAlO2
mp-24412,K2NaAlH6
mp-31008,Na14Al4O13
mp-13998,Na5AlO4
mp-556168,Na7Al3O8
mp-568636,TiCr2
mp-11580,TiCrP
mp-20318,Mn2B
mp-10118,Mn3B4
